,Model,ROC AUC,F1,Params
0,LogisticRegression(),0.5884564576716595,0.1489386248269497,"{'C': 1, 'class_weight': 'balanced', 'max_iter': 200}"
1,KNeighborsClassifier(),0.5559244373225557,0.13268750917363864,"{'n_neighbors': 55, 'weights': 'uniform'}"
2,DecisionTreeClassifier(),0.7373273168287608,0.27443315089913994,"{'criterion': 'entropy', 'max_depth': 5}"
3,RandomForestClassifier(),0.6690235811738249,0.14758819294456443,"{'max_depth': 10, 'n_estimators': 200}"
4,GradientBoostingClassifier(),0.5115383111506278,0.13085663219711474,"{'learning_rate': 0.1, 'n_estimators': 400}"
5,DummyClassifier(),0.5047006476286673,0.07706766917293234,{'strategy': 'stratified'}
mean,,0.594495125296016,0.15192862986905664,
