,Model,ROC AUC,F1,Params
0,LogisticRegression(),0.37016708115622504,0.08586264118623199,"{'C': 1, 'class_weight': 'balanced', 'max_iter': 200}"
1,KNeighborsClassifier(),0.44833390093089254,0.07025101482892884,"{'n_neighbors': 55, 'weights': 'uniform'}"
2,DecisionTreeClassifier(),0.3855039011729453,0.0996280932627664,"{'criterion': 'entropy', 'max_depth': 5}"
3,RandomForestClassifier(),0.3869757949860669,0.12058735788392058,"{'max_depth': 10, 'n_estimators': 200}"
4,GradientBoostingClassifier(),0.4802297302724974,0.12875061084867243,"{'learning_rate': 0.1, 'n_estimators': 400}"
5,DummyClassifier(),0.5007265839850952,0.07155193683691093,{'strategy': 'stratified'}
mean,,0.42865616541728707,0.09610527580790522,
