,Model,ROC AUC,F1,Params
0,LogisticRegression(),0.3053780408104566,0.07003450229157011,"{'C': 1, 'class_weight': 'balanced', 'max_iter': 200}"
1,KNeighborsClassifier(),0.42833099452402085,0.03387022549470777,"{'n_neighbors': 55, 'weights': 'uniform'}"
2,DecisionTreeClassifier(),0.36058735840687056,0.06877018070582905,"{'criterion': 'entropy', 'max_depth': 5}"
3,RandomForestClassifier(),0.3262417951415836,0.06943785891154312,"{'max_depth': 10, 'n_estimators': 200}"
4,GradientBoostingClassifier(),0.39510388365293314,0.13005891393442623,"{'learning_rate': 0.1, 'n_estimators': 400}"
5,DummyClassifier(),0.5006589865293627,0.07762777242044361,{'strategy': 'stratified'}
mean,,0.38605017651087126,0.07496657562641999,
