,Model,ROC AUC,F1,Params
0,LogisticRegression(),0.4107709949105961,0.08238429852192876,"{'C': 1, 'class_weight': None, 'max_iter': 100}"
1,KNeighborsClassifier(),0.484874767822157,0.05721583652618136,"{'n_neighbors': 5, 'weights': 'uniform'}"
2,DecisionTreeClassifier(),0.5002439856750849,0.12888872409062258,"{'criterion': 'gini', 'max_depth': None}"
3,RandomForestClassifier(),0.4925463165371447,0.1304237503171784,"{'max_depth': None, 'n_estimators': 100}"
4,GradientBoostingClassifier(),0.556335004975382,0.13067242913435873,"{'learning_rate': 0.1, 'n_estimators': 100}"
5,DummyClassifier(),0.5001979867768241,0.07070955069972992,{'strategy': 'stratified'}
mean,,0.4908281761161981,0.10004909821499997,
